USER_ID,Q1,Q2,Q3,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q11,Q12,Q12S1,Q13,Q13S1,Q13S2,Q14,Q14S1,Q15,Q15S1,Q15S2,Q61,gender,age,chiiki
997,3,2,1,8,70,30,10,10,40,20,70,30,10,10,40,20,3,2,1,2,2,1,2,NA,0,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,41,14
998,1,1,1,8,70,45,10,15,15,10,75,40,5,5,5,5,2,1,2,3,4,1,2,NA,0,0,1,0,1,1,1,0,2,NA,NA,2,NA,NA,NA,NA,1,1,7,4,2,32,11
999,3,1,1,3,20,25,3,3,3,3,17,20,3,1,1,1,4,4,4,4,4,2,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,2,2,1,NA,1,1,1,2,2,73,14
1000,3,3,1,3,80,60,20,30,30,30,90,60,20,40,30,30,3,3,2,3,3,5,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,5,2,1,1,2,2,3,1,72,31
1001,3,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,8,7,4,1,42,43
1002,3,3,1,1,10,10,50,50,50,60,20,10,50,50,50,60,5,5,5,5,5,6,2,NA,1,1,0,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,5,5,3,1,43,23
1003,3,3,3,7,20,5,10,10,5,0,0,0,0,0,0,0,2,1,2,2,2,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,50,29
1004,3,3,1,1,100,0,80,50,30,0,100,0,80,50,30,0,1,1,1,1,1,1,2,NA,0,1,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,73,34
1005,3,2,2,3,85,0,15,0,0,0,100,0,50,0,0,0,2,2,3,2,1,1,1,NA,0,1,0,1,1,0,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,2,74,40
1006,3,3,2,7,5,5,0,0,30,5,5,5,0,0,30,5,3,3,3,3,3,8,NA,8,0,0,1,1,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,8,7,2,2,71,4
1007,3,2,2,8,0,20,20,10,60,15,5,10,3,5,60,1,3,5,5,4,3,7,1,NA,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,7,2,4,1,41,27
1008,3,3,2,8,30,50,30,30,50,30,40,40,20,30,50,20,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,2,7,4,1,39,1
1009,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,1,2,NA,0,0,0,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,4,2,59,13
1010,1,3,2,7,50,20,0,0,0,0,50,20,0,0,0,0,4,4,2,2,3,1,2,NA,0,0,1,0,1,1,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,1,61,12
1011,3,3,1,8,75,50,50,50,50,25,75,50,50,50,50,25,3,2,2,2,2,1,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,1,1,2,1,46,5
1012,3,1,1,4,0,10,0,0,70,70,0,0,0,0,70,70,3,3,2,3,5,8,NA,6,1,1,1,1,0,0,0,0,2,NA,NA,1,8,6,2,1,1,2,5,4,1,58,22
1013,3,1,1,8,45,35,20,20,30,10,15,20,25,30,20,20,5,4,3,3,4,8,NA,8,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,7,1,2,2,52,24
1014,4,NA,3,4,50,0,50,0,0,0,80,0,0,0,80,0,2,2,2,2,2,1,2,NA,0,0,0,0,0,1,0,0,1,1,5,NA,NA,NA,2,6,1,1,1,3,1,68,23
1015,3,1,1,5,50,60,50,50,60,40,50,50,40,50,50,40,4,4,3,4,4,8,NA,5,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,7,2,2,66,40
1016,3,3,2,7,0,0,0,0,10,10,0,0,0,5,5,10,5,5,5,5,5,8,NA,8,1,1,1,1,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,3,1,49,17
1017,3,3,3,8,30,60,20,50,30,20,30,60,30,50,10,20,3,5,3,4,4,4,2,NA,0,0,1,0,1,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,4,4,2,1,55,40
1018,3,3,1,5,50,50,10,50,50,10,50,50,10,50,50,10,2,3,2,2,2,4,2,NA,0,0,1,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,4,4,4,2,70,27
1019,3,3,1,4,0,0,0,0,75,50,25,0,0,0,75,50,5,5,5,5,5,5,2,NA,0,1,1,1,0,0,0,0,2,NA,NA,1,5,5,1,NA,1,2,5,2,1,60,4
1020,1,3,3,6,50,50,50,50,50,50,50,50,50,50,50,50,5,5,5,5,5,8,NA,8,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,71,19
1021,3,3,3,1,100,60,40,80,5,0,75,50,30,80,0,0,2,2,1,1,1,8,NA,1,0,0,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,39,22
1022,1,1,1,6,80,50,0,0,0,0,80,50,0,0,0,0,2,2,2,2,2,1,2,NA,0,0,1,1,1,1,0,0,2,NA,NA,1,8,1,2,4,1,1,1,4,2,36,33
1023,3,2,2,2,100,20,50,50,50,50,90,20,20,60,30,10,2,2,2,2,2,1,2,NA,0,1,0,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,4,2,63,23
1024,3,1,1,1,0,50,50,40,50,50,0,60,0,10,20,10,3,3,4,4,4,1,2,NA,0,0,1,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,2,2,25,38
1025,3,2,1,6,75,25,50,50,0,0,100,25,50,50,0,0,2,2,1,1,1,1,2,NA,0,0,0,0,1,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,70,27
1026,3,3,2,4,0,60,30,50,100,60,30,60,30,50,100,60,4,4,3,3,5,8,NA,5,0,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,2,3,2,73,1
1027,2,3,3,6,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,1,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,60,23
1028,3,1,1,7,90,50,30,90,30,0,80,50,30,90,30,0,3,2,1,2,2,4,2,NA,0,0,0,0,1,1,1,0,2,NA,NA,2,NA,NA,NA,NA,1,8,4,4,1,61,27
1029,3,1,1,6,0,20,0,10,20,10,0,30,0,10,30,10,5,5,5,5,5,8,NA,5,1,0,1,0,0,0,1,0,2,NA,NA,1,2,5,2,5,1,4,4,2,1,62,22
1030,3,3,1,4,50,50,10,5,10,5,50,30,10,5,5,5,3,3,2,4,3,1,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,1,1,2,1,66,4
1031,3,3,1,8,0,50,0,0,0,0,0,50,0,0,0,0,3,3,3,3,4,2,2,NA,1,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,2,59,13
1032,1,3,3,7,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,28,27
1033,3,3,1,1,75,50,50,25,25,0,50,25,25,10,5,0,2,2,3,2,2,8,NA,1,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,2,2,2,1,68,14
1034,1,2,1,8,60,60,60,60,50,50,50,60,60,60,50,40,4,4,2,3,3,8,NA,1,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,8,7,4,1,46,23
1035,3,1,2,8,40,40,40,40,50,50,40,40,40,40,50,50,3,3,3,3,3,1,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,1,1,4,2,39,13
1036,2,3,3,8,50,50,50,50,50,50,50,50,50,50,50,50,3,4,4,4,5,8,NA,8,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,38,12
1037,3,2,1,2,60,30,90,20,10,0,60,20,90,10,5,0,3,2,2,3,3,3,1,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,3,2,1,1,3,3,2,2,63,13
1038,3,1,2,5,35,50,50,40,55,50,40,40,30,45,55,50,4,3,3,3,4,5,2,NA,1,0,0,0,0,0,0,0,3,NA,NA,1,4,5,2,1,1,5,5,4,2,46,23
1039,3,2,2,8,60,60,50,50,50,50,60,60,50,60,50,30,3,3,3,3,3,8,NA,2,0,0,0,0,0,1,0,0,3,NA,NA,1,2,4,2,1,1,2,4,3,2,44,8
1040,4,NA,1,1,0,40,0,50,60,70,0,40,0,50,60,70,5,5,5,5,5,8,NA,2,1,0,1,0,0,0,0,0,1,2,2,NA,NA,NA,1,NA,1,2,2,2,1,33,3
1041,3,2,2,5,25,50,50,50,50,50,25,50,50,50,50,50,4,4,5,4,5,8,NA,5,1,0,0,0,0,0,0,0,3,NA,NA,1,4,4,1,NA,1,8,7,2,2,69,20
1042,2,3,3,8,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,8,7,4,1,29,10
1043,4,NA,2,4,10,20,50,50,70,50,20,10,50,50,70,60,5,3,3,3,4,8,NA,5,1,0,1,0,0,0,0,0,1,8,5,NA,NA,NA,2,6,1,2,2,4,1,37,9
1044,2,3,2,8,45,55,50,45,50,50,45,45,50,30,50,55,3,3,3,3,3,8,NA,1,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,2,40,23
1045,1,1,1,5,0,75,50,50,80,80,0,10,0,10,80,80,5,5,5,5,5,8,NA,5,1,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,8,7,4,2,27,13
1046,3,1,1,5,0,50,0,0,50,80,0,50,0,0,50,50,5,5,5,5,5,8,NA,5,1,0,0,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,5,5,3,2,63,40
1047,3,1,1,2,90,50,50,50,25,0,90,50,50,50,25,0,2,2,2,2,2,1,2,NA,0,0,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,68,40
1048,3,3,2,1,50,60,30,40,10,0,50,60,40,30,10,0,4,2,3,2,2,1,2,NA,0,0,0,0,1,1,0,0,2,NA,NA,1,1,2,2,6,1,1,2,4,1,57,14
1049,3,3,1,1,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,1,0,1,0,0,0,1,0,0,3,NA,NA,1,1,1,1,NA,1,1,1,3,1,49,26
1050,3,1,1,3,10,60,50,50,70,40,20,60,40,50,60,40,4,3,4,4,4,8,NA,8,1,0,0,0,0,0,0,0,2,NA,NA,1,8,5,2,5,1,2,2,3,2,61,23
1051,3,3,1,7,30,30,70,80,60,40,80,70,60,80,60,30,5,3,1,4,2,1,2,NA,0,0,0,0,0,1,1,0,2,NA,NA,1,6,4,2,6,1,5,4,4,1,73,34
1052,3,3,2,7,25,0,10,0,10,0,20,0,0,0,0,0,5,5,3,3,4,8,NA,1,0,1,1,1,1,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,8,7,2,1,51,1
1053,3,1,1,2,0,20,50,50,80,50,30,50,50,50,80,50,2,2,4,4,3,8,NA,5,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,4,5,4,2,64,13
1054,3,1,1,4,50,60,40,70,30,10,50,60,20,80,30,0,5,5,2,1,3,2,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,2,3,2,62,13
1055,3,2,2,5,30,50,50,40,20,0,30,40,10,50,20,0,5,5,2,3,4,8,NA,8,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,8,7,2,2,50,40
1056,3,3,2,8,25,50,25,50,75,50,25,50,25,50,75,50,4,4,4,4,4,5,2,NA,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,2,2,4,1,49,11
1057,3,3,2,5,0,0,0,0,80,80,0,0,0,0,80,80,4,3,2,3,4,5,2,NA,1,1,1,1,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,5,5,3,2,65,14
1058,2,3,2,2,25,50,10,10,10,10,10,10,10,10,10,10,3,4,4,4,3,8,NA,2,1,0,0,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,3,2,53,27
1059,2,3,3,8,100,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,37,4
1060,3,3,2,7,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,36,11
1061,2,2,2,8,50,80,50,50,50,50,60,40,50,70,40,40,2,2,4,2,4,4,2,NA,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,99,2,25,27
1062,3,2,1,4,0,25,50,25,75,50,0,25,50,25,75,50,5,5,5,5,5,5,1,NA,1,0,0,1,0,0,0,0,2,NA,NA,1,2,5,2,1,1,2,2,4,1,61,42
1063,1,3,3,7,75,45,50,50,30,30,80,40,50,50,30,25,2,3,2,2,2,1,2,NA,0,0,0,0,1,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,1,69,22
1064,3,3,1,8,0,10,0,10,90,70,0,10,0,10,80,60,5,3,4,5,5,8,NA,5,1,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,8,7,2,2,67,28
1065,1,1,1,8,50,40,0,40,45,25,50,50,0,30,30,20,3,2,1,3,3,8,NA,8,0,0,1,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,7,4,1,36,34
1066,3,3,2,8,40,40,40,40,40,30,40,40,40,50,40,30,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,1,1,2,2,59,44
1067,2,3,3,7,0,50,50,50,50,50,50,50,0,50,50,50,5,4,3,3,4,8,NA,8,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,1,8,7,2,2,39,40
1068,3,1,1,1,90,70,0,70,60,0,80,60,0,70,30,0,3,4,2,2,2,1,2,NA,0,0,1,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,2,39,27
1069,3,1,1,7,20,50,0,30,0,0,20,50,0,30,0,0,4,4,3,3,3,8,NA,4,0,0,1,0,1,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,4,4,3,1,71,28
1070,3,3,1,6,75,25,50,50,25,0,75,25,50,50,25,0,2,2,2,2,2,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,2,2,46,13
1071,3,3,2,8,60,52,50,50,50,65,55,40,50,50,45,60,2,3,3,3,2,8,NA,1,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,1,5,4,1,36,13
1072,3,1,1,7,25,40,50,40,40,30,25,40,60,40,40,25,3,3,3,4,4,3,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,3,2,2,51,40
1073,3,3,2,4,10,10,25,5,100,90,15,10,30,5,90,80,5,4,5,4,5,6,2,NA,0,0,0,1,0,0,0,0,2,NA,NA,1,5,6,2,4,1,5,5,99,2,62,1
1074,1,3,2,7,100,10,50,40,0,0,100,10,50,30,0,0,1,1,1,1,1,1,2,NA,0,0,0,0,1,1,0,0,3,NA,NA,1,1,1,1,NA,1,1,1,4,1,57,40
1075,3,3,1,5,20,30,20,50,30,10,20,30,20,40,20,10,3,3,4,5,5,4,2,NA,1,0,1,0,0,1,0,0,2,NA,NA,1,2,2,1,NA,1,2,2,2,2,70,40
1076,3,3,1,8,0,0,50,50,0,0,0,0,10,30,10,10,4,4,3,3,4,8,NA,8,1,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,7,7,2,2,68,40
1077,2,3,3,7,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,34,22
1078,3,1,1,1,20,30,40,40,70,50,30,40,20,20,80,50,4,4,5,4,5,8,NA,8,1,1,1,1,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,2,2,1,67,1
1079,3,2,1,1,60,40,20,30,20,20,70,50,30,40,20,10,4,3,2,2,2,1,2,NA,0,0,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,3,2,56,33
1080,4,NA,1,3,25,50,50,50,25,25,50,75,50,50,25,25,4,4,2,2,4,1,1,NA,0,0,0,0,1,1,0,0,1,8,3,NA,NA,NA,2,5,1,1,3,99,1,59,13
1081,3,3,1,1,80,30,50,60,30,0,100,50,50,80,0,0,2,2,2,2,1,1,2,NA,0,0,0,0,1,1,1,0,2,NA,NA,1,1,1,1,NA,1,1,1,3,2,70,20
1082,3,2,2,2,55,40,20,20,25,15,60,40,20,10,10,5,3,2,4,3,2,1,2,NA,0,0,0,0,0,1,0,0,3,NA,NA,1,1,1,1,NA,1,1,1,4,1,53,14
1083,3,3,1,2,75,60,30,30,60,60,75,50,40,50,60,50,2,2,1,2,2,1,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,1,1,1,1,NA,1,2,3,4,2,34,14
1084,3,2,2,5,0,60,0,70,10,10,0,60,0,70,10,60,5,5,5,5,5,8,NA,2,1,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,4,4,2,2,29,8
1085,3,1,1,7,90,50,50,100,20,20,70,50,30,100,10,0,1,2,1,1,2,4,1,NA,0,0,1,0,1,1,0,0,2,NA,NA,1,4,4,1,NA,1,4,4,99,2,27,27
1086,3,2,1,2,80,20,50,70,30,0,60,10,50,70,30,0,2,1,2,2,2,1,2,NA,0,1,0,0,0,1,0,0,3,NA,NA,1,1,1,1,NA,1,1,1,4,1,37,26
1087,2,3,3,7,50,50,20,20,20,0,50,50,20,20,20,0,3,3,3,3,3,8,NA,8,0,0,0,0,0,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,41,12
1088,3,3,2,3,75,45,60,50,35,10,80,40,60,35,20,5,3,4,2,2,2,8,NA,1,0,1,0,0,1,1,1,0,3,NA,NA,1,1,1,1,NA,1,1,1,4,1,58,8
1089,1,3,2,8,60,50,50,60,30,30,50,50,50,50,30,30,3,5,3,3,3,8,NA,1,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,38,28
1090,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,25,23
1091,4,NA,1,6,80,50,70,50,50,50,100,50,60,50,50,50,1,1,1,2,2,1,1,NA,0,0,0,0,1,1,0,0,1,1,1,NA,NA,NA,1,NA,1,1,1,4,2,67,4
1092,1,1,2,8,40,40,10,40,50,10,40,50,10,40,50,10,5,5,2,3,3,8,NA,8,0,0,1,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,8,7,3,2,54,11
1093,2,3,3,7,0,50,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,8,NA,8,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,36,11
1094,3,1,2,6,0,60,0,50,80,0,0,60,0,50,70,0,5,5,5,5,5,5,2,NA,1,0,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,8,7,4,1,52,13
1095,3,3,2,8,0,50,0,0,50,50,0,50,0,0,50,50,5,5,5,5,5,8,NA,8,1,0,1,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,8,7,4,2,66,14
1096,3,3,1,7,25,35,25,35,75,75,40,35,25,35,75,75,4,4,3,4,4,8,NA,5,1,0,1,1,0,0,0,0,2,NA,NA,1,6,5,2,1,1,2,2,3,1,54,40
1097,2,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,33,17
1098,4,NA,1,4,75,65,65,75,65,65,65,50,50,75,65,65,4,3,2,2,3,4,2,NA,0,0,0,0,0,0,0,1,1,1,4,NA,NA,NA,2,5,1,1,4,4,1,66,22
1099,3,3,1,3,40,40,20,40,30,10,30,40,20,40,40,0,4,3,4,3,3,4,2,NA,0,0,1,0,0,1,0,0,2,NA,NA,1,2,4,2,5,1,4,4,2,1,67,29
1100,1,2,1,1,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,1,39,17
1101,3,1,2,3,60,20,20,20,30,10,60,20,20,10,20,10,3,2,2,2,2,1,1,NA,0,1,1,1,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,1,74,28
1102,1,3,2,1,60,55,55,45,45,50,50,45,45,45,45,45,2,2,3,4,3,8,NA,1,0,0,1,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,37,12
1103,1,2,2,2,0,90,50,50,80,50,50,60,55,55,55,55,4,4,3,4,3,8,NA,2,0,0,0,0,0,0,0,1,3,NA,NA,1,2,2,1,NA,1,1,1,4,2,40,13
1104,2,3,3,8,50,10,50,50,10,10,50,10,50,50,10,10,4,4,4,4,4,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,1,39,13
1105,3,2,1,1,70,20,50,50,30,50,60,20,30,30,30,20,2,2,2,2,2,1,2,NA,0,1,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,2,63,2
1106,2,3,2,7,50,50,50,50,50,50,50,50,50,20,50,50,3,3,3,3,3,8,NA,8,0,0,0,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,99,2,33,27
1107,3,3,1,4,20,70,50,50,0,60,40,70,50,60,0,60,3,3,3,4,4,1,2,NA,0,0,0,0,1,0,0,0,2,NA,NA,1,2,2,1,NA,1,1,1,4,1,52,11
1108,3,1,1,4,60,60,90,0,20,0,20,50,70,20,0,0,5,5,3,4,4,3,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,3,3,3,2,48,13
1109,3,3,1,5,0,10,10,0,70,50,0,10,0,0,50,20,5,2,3,4,4,8,NA,5,1,0,1,1,0,1,0,0,2,NA,NA,1,5,5,1,NA,1,2,2,4,1,74,12
1110,2,3,2,7,50,25,25,25,25,25,50,25,25,50,25,25,3,3,3,3,3,1,2,NA,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,52,15
1111,3,2,1,2,0,10,20,10,60,60,10,30,10,20,70,60,5,5,5,3,5,5,1,NA,1,0,0,0,0,0,0,0,2,NA,NA,1,5,5,1,NA,1,5,5,4,2,63,13
1112,3,3,2,8,20,50,55,50,60,45,15,45,52,47,55,10,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,3,6,4,1,34,13
1113,3,1,1,8,0,0,0,0,50,0,0,0,0,0,10,0,5,5,5,5,4,8,NA,8,0,0,0,0,0,0,1,0,3,NA,NA,2,NA,NA,NA,NA,1,8,7,4,1,56,30
1114,3,3,2,8,60,45,50,50,50,50,60,40,50,50,45,30,2,2,2,2,2,1,2,NA,0,1,1,1,1,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,2,2,38,41
1115,3,3,2,7,50,50,0,25,25,0,50,50,0,25,0,0,3,3,2,3,3,8,NA,8,0,0,1,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,99,2,64,12
1116,3,3,1,4,0,50,30,40,10,50,0,50,30,30,10,50,5,5,4,4,4,8,NA,2,1,0,0,0,0,0,0,0,2,NA,NA,1,8,2,2,1,1,5,5,4,1,49,4
1117,3,2,2,2,60,40,50,30,1,0,60,40,40,30,1,0,3,2,2,2,2,1,2,NA,0,0,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,52,40
1118,1,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,35,28
1119,1,1,1,8,50,50,40,50,50,40,40,40,40,40,40,40,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,2,35,14
1120,3,2,1,8,40,10,25,25,25,25,40,10,30,30,10,10,3,4,2,3,3,8,NA,1,0,1,0,1,1,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,3,1,38,21
1121,3,1,1,8,10,30,10,50,55,45,10,30,10,50,55,45,4,5,4,3,4,8,NA,5,1,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,4,4,3,2,54,27
1122,3,2,2,2,60,50,60,50,30,0,60,50,40,50,20,0,3,3,4,3,3,8,NA,1,0,0,0,0,1,1,0,0,3,NA,NA,1,1,1,1,NA,1,1,1,3,1,59,23
1123,3,3,2,1,75,30,40,60,10,5,5,10,40,60,10,10,2,3,2,2,2,1,2,NA,0,0,0,0,1,1,1,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,1,68,27
1124,3,3,1,1,60,30,60,10,50,20,40,20,20,0,10,10,4,5,4,4,5,1,2,NA,0,1,0,1,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,3,2,60,14
1125,3,3,3,8,55,40,50,50,55,50,60,50,50,45,55,50,2,2,2,2,2,1,2,NA,0,1,0,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,4,2,52,13
1126,3,2,1,1,80,40,20,20,0,0,80,40,20,0,0,0,2,2,2,2,2,1,2,NA,0,1,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,28,25
1127,4,NA,2,7,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,1,0,0,0,0,1,0,0,1,8,2,NA,NA,NA,2,5,1,8,7,4,2,38,27
1128,3,3,2,8,0,50,50,50,50,50,0,50,10,50,50,50,5,5,5,5,5,8,NA,8,1,0,0,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,8,7,3,1,52,34
1129,3,2,2,5,50,50,50,50,50,60,50,50,40,40,40,60,2,2,2,2,2,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,8,7,4,1,74,16
